t,x,y,z,r
58777.9519675926,1244208.16645636,21.5496986576935,-6659468.19239374,6774700.77327737
58777.9525462963,1618704.50852195,18.5408007282194,-6578699.19325473,6774916.04092504
58777.953125,1988042.51066533,15.4677730539848,-6476905.99135834,6775147.54417535
58777.9537037037,2351044.55354092,12.3398850874564,-6354411.6757497,6775393.5854525
58777.9542824074,2706552.71714437,9.16676475613732,-6211604.93562762,6775652.25547172
58777.9548611111,3053432.39116688,5.95836682009175,-6048938.92953485,6775921.45325673
58777.9554398148,3390575.83193592,2.7249389830538,-5866929.96192065,6776198.90869488
58777.9560185185,3716905.65642706,-0.523014141359514,-5666155.96747421,6776482.20734942
58777.9565972222,4031378.26337699,-3.77476909126043,-5447254.80399158,6776768.8172205
58777.9571759259,4332987.17112988,-7.01942351375336,-5210922.3549588,6777056.11712304
58777.9577546296,4620766.26122287,-10.2459378680214,-4957910.44372902,6777341.42632624
58777.9583333333,4893792.91645017,-13.443178709967,-4689024.56181034,6777622.03509013
58777.958912037,5151191.04172853,-16.5999633780841,-4405121.41463439,6777895.23571516
58777.9594907407,5392133.95581205,-19.705105885111,-4107106.28914919,6778158.35372547
58777.9600694444,5615847.14184545,-22.747463807299,-3795930.24848297,6778408.77879456
58777.9606481481,5821610.84457338,-25.7159859484928,-3472587.1601928,6778643.99503703
58777.9612268519,6008762.50231433,-28.5997605471875,-3138110.56551852,6778861.61028942
58777.9618055556,6176699.00187042,-31.3880637822169,-2793570.39850455,6779059.38402174
58777.9623842593,6324878.74515562,-34.0704083274717,-2440069.56473348,6779235.25353861
58777.962962963,6452823.51672206,-36.6365916974557,-2078740.3908392,6779387.35814747
58777.9635416667,6560120.14219264,-39.0767441228243,-1710740.95694239,6779514.06099941
58777.9641203704,6646421.92846737,-41.3813756931515,-1337251.32518321,6779613.96833393
58777.9646990741,6711449.87755357,-43.541422503806,-959469.678587069,6779685.9458929
58777.9652777778,6754993.66705033,-45.548291547186,-578608.385240894,6779729.13230579
58777.9658564815,6776912.39154022,-47.3939040926121,-195890.003597595,6779742.94928407
58777.9664351852,6777135.06050935,-49.0707373066936,187456.754781193,6779727.10849825
58777.9670138889,6755660.84982836,-50.5718638746776,570201.088245831,6779681.61505375
58777.9675925926,6712559.10530022,-51.8909893945266,951114.176838382,6779606.76752159
58777.9681712963,6647969.09826891,-53.0224873280847,1328973.24572012,6779503.15452317
58777.96875,6562099.53477771,-53.9614313079544,1702565.60320941,6779371.64790908
58777.9693287037,6455227.82122928,-54.7036246144987,2070692.63668633,6779213.39261363
58777.9699074074,6327699.09092433,-55.2456266540212,2432173.75000275,6779029.79330664
58777.9704861111,6179924.99718399,-55.5847762869944,2785850.22668232,6778822.49800179
58777.9710648148,6012382.28001955,-55.7192118733729,3130589.00388514,6778593.37882457
58777.9716435185,5825611.11446726,-55.6478879206636,3465286.34293243,6778344.51017467
58777.9722222222,5620213.24968875,-55.3705882392321,3788871.38320979,6778078.14454429
58777.9728009259,5396849.9488589,-54.8879355280618,4100309.56723605,6777796.68628961
58777.9733796296,5156239.74049566,-54.20139733246,4398605.92594426,6777502.66367757
58777.9739583333,4899155.99255787,-53.3132883331082,4682808.21419126,6777198.699548
58777.974537037,4626424.32097293,-52.2267689430863,4952009.88782693,6776887.4809571
58777.9751157407,4338919.84452591,-50.945840205779,5205352.91476285,6776571.72817099
58777.9756944444,4037564.2982165,-49.4753350025042,5442030.41357694,6776254.16339859
58777.9762731481,3723323.01702431,-47.8209055926852,5661289.11438704,6775937.47964568
58777.9768518519,3397201.80207572,-45.9890075240463,5862431.63757315,6775624.31008096
58777.9774305556,3060243.68070781,-43.9868799619363,6044818.58704138,6775317.19829322
58777.9780092593,2713525.57181121,-41.8225224999524,6207870.45536906,6775018.56980972
58777.978587963,2358154.86727385,-39.5046685244993,6351069.33900168,6774730.70523214
58777.9791666667,1995265.93992567,-37.0427552165187,6473960.46222503,6774455.71532153
58777.9797453704,1626016.58792494,-34.4468902837655,6576153.50910877,6774195.51834439
58777.9803240741,1251584.42504327,-31.7278155265876,6657323.76297958,6773951.81996079
58777.9809027778,873163.225806766,-28.896867349243,6717213.05323651,6773726.09590226
58777.9814814815,491959.23408684,-25.96593433845,6755630.50944663,6773519.57765265
58777.9820601852,109187.443348644,-22.9474120400609,6772453.12272105,6773333.24130488
58777.9826388889,-273932.143522764,-19.8541550742901,6767626.11434719,6773167.79972586
58777.9832175926,-656178.267085087,-16.6994267399045,6741163.11157123,6773023.69811906
58777.9837962963,-1036332.16925399,-13.4968462681389,6693146.130309,6772901.11303001
58777.984375,-1413181.34860574,-10.2603338981305,6623725.36443789,6772799.95479346
58777.9849537037,-1785523.30536453,-7.00405395642483,6533118.78119438,6772719.87337758
58777.9855324074,-2152169.26807882,-3.74235613562561,6421611.52211562,6772660.26753484
58777.9861111111,-2511947.89376199,-0.489715178910981,6289555.10891441,6772620.29712628
58777.9866898148,-2863708.93282716,2.73933080973746,6137366.45372379,6772598.89844775
58777.9872685185,-3206326.84979048,5.93024319785156,5965526.67322631,6772594.80234105
58777.9878472222,-3538704.3900438,9.06854655323341,5774579.70648147,6772606.5548432
58777.9884259259,-3859776.08276004,12.1398930131891,5565130.73646295,6772632.5400924
58777.9890046296,-4168511.66903883,15.1301270222646,5337844.41598395,6772671.00517903
58777.9895833333,-4463919.44437754,18.0253501597967,5093442.89899476,6772720.08660751
58777.990162037,-4745049.50354324,20.8119857631471,4832703.67926885,6772777.83801652
58777.9907407407,-5010996.87596554,23.4768430477743,4556457.23900187,6772842.25878177
58777.9913194444,-5260904.53908825,26.0071804142812,4265584.51105069,6772911.32313064
58777.9918981481,-5493966.29704904,28.3907676282885,3961014.15944784,6772983.00937357
58777.9924768519,-5709429.51190963,30.615946554731,3643719.68400158,6773055.32887356
58777.9930555556,-5906597.67467462,32.6716901264368,3314716.35597521,6773126.35435872
58777.9936342593,-6084832.80362846,34.5476592287344,2975057.99294456,6773194.24722855
58777.994212963,-6243557.65755201,36.2342571820041,2625833.58263971,6773257.28347947
58777.9947916667,-6382257.75236618,37.7226815150555,2268163.76608511,6773313.87792139
58777.9953703704,-6500483.16994653,39.0049727259548,1903197.19237236,6773362.60636721
58777.9959490741,-6597850.14902145,40.0740597417818,1532106.75802674,6773402.22550969
58777.9965277778,-6674042.44892968,40.9238018015391,1156085.74520945,6773431.69021926
58777.9971064815,-6728812.47819744,41.5490265034897,776343.87391653,6773450.16804875
58777.9976851852,-6761982.18113331,41.9455637768869,394103.284292529,6773457.05075437
58777.9982638889,-6773443.67705834,42.1102755596433,10594.4657359231,6773451.96268189
58777.9988425926,-6763159.64823833,42.041080986374,-372947.849851922,6773434.76590982
58777.9994212963,-6731163.47413781,41.7369769161682,-755288.813055108,6773405.56208139
58778,-6677559.11118284,41.1980536554415,-1135197.58232605,6773364.69090194
58778.0005787037,-6602520.71880995,40.4255057582683,-1511451.43192004,6773312.72532149
58778.0011574074,-6506292.03416087,39.4216378143856,-1882839.82469692,6773250.46346316
58778.0017361111,-6389185.49931133,38.1898651629912,-2248168.43253918,6773178.91740165
58778.0023148148,-6251581.14640048,36.7347094984967,-2606263.08761361,6773099.29893521
58778.0028935185,-6093925.24738869,35.0617893617742,-2955973.64847725,6773013.0025331
58778.0034722222,-5916728.73647209,33.177805537688,-3296177.76580073,6772921.58568623
58778.0040509259,-5720565.41425239,31.0905214048909,-3625784.53358695,6772826.7469134
58778.0046296296,-5506069.94394034,28.8087383106137,-3943738.01250519,6772730.30170783
58778.0052083333,-5273935.65036205,26.3422660628397,-4249020.61376369,6772634.15674009
58778.005787037,-5024912.13365579,23.701888658838,-4540656.33237113,6772540.28265798
58778.0063657407,-4759802.70964507,20.8993253848907,-4817713.82056904,6772450.68583621
58778.0069444444,-4479461.68954767,17.9471874441148,-5079309.29298784,6772367.37945307
58778.0075231481,-4184791.51155761,14.8589302829553,-5324609.25668284,6772292.35427546
58778.0081018519,-3876739.73721877,11.6488018058883,-5552833.0600251,6772227.54954191
58778.0086805556,-3556295.92505121,8.33178667791552,-5763255.25589246,6772174.82432175
58778.0092592593,-3224488.39389238,4.92354692920634,-5955207.77543023,6772135.92974296
58778.009837963,-2882380.88798088,1.44035908630145,-6128081.90966559,6772112.48245112
58778.0104166667,-2531069.15539202,-2.10095193571319,-6281330.09709415,6772105.93966472
58778.0109953704,-2171677.45099477,-5.6830819360569,-6414467.5160216,6772117.57615649
58778.0115740741,-1805354.97454163,-9.28831927407581,-6527073.48106459,6772148.4634793
58778.0121527778,-1433272.25395945,-12.8986191980505,-6618792.64365232,6772199.45171452
58778.0127314815,-1056617.48345299,-16.4956803886144,-6689335.99669338,6772271.15399763
58778.0133101852,-676592.825416099,-20.0610234419759,-6738481.68382235,6772363.93403487
58778.0138888889,-294410.68483906,-23.5760710091432,-6766075.61371774,6772477.89678557
58778.0144675926,88710.0355946464,-27.022229300724,-6772031.8800433,6772612.88244561
58778.0150462963,471547.691754228,-30.380970658236,-6756332.98750466,6772768.46382374
58778.015625,852881.657902839,-33.6339168848699,-6719029.88442583,6772943.94715664
58778.0162037037,1231496.08250113,-36.7629230204263,-6660241.80212756,6773138.37636398
58778.0167824074,1606183.63233367,-39.7501612366651,-6580155.90125753,6773350.54070074
58778.0173611111,1975749.2172107,-42.5782045208976,-6479026.7251072,6773578.98571906
58778.0179398148,2339013.68729602,-45.2301098074996,-6357175.45987236,6773822.02740869
58778.0185185185,2694817.49483149,-47.6895002093951,-6214989.0017909,6774077.76934293
58778.0190972222,3042024.31168379,-49.9406459946941,-6052918.83113418,6774344.1226194
58778.0196759259,3379524.59364971,-51.9685439472036,-5871479.69319899,6774618.82834983
58778.0202546296,3706239.082102,-53.7589947455324,-5671248.08664519,6774899.48241795
58778.0208333333,4021122.2329481,-55.298677991509,-5452860.5599354,6775183.56219715
58778.021412037,4323165.56245576,-56.5752245178858,-5217011.81709419,6775468.45489702
58778.0219907407,4611400.89907787,-57.5772856062184,-4964452.63455306,6775751.48718223
58778.0225694444,4884903.52983491,-58.2945987484755,-4695987.59169145,6776029.95569765
58778.0231481481,5142795.22971349,-58.7180495928583,-4412472.61830927,6776301.15812017
58778.0237268519,5384247.16197173,-58.8397297219359,-4114812.36345641,6776562.4243503
58778.0243055556,5608482.63739739,-58.6529899239613,-3803957.39078682,6776811.14746086
58778.0248842593,5814779.72026673,-58.1524886322453,-3480901.2069518,6777044.81401484
58778.025462963,6002473.66907958,-57.3342352257697,-3146677.13046066,6777261.03338546
58778.0260416667,6170959.20023557,-56.1956279047722,-2802355.0097905,6777457.56571208
58778.0266203704,6319692.56331423,-54.7354858791275,-2449037.80063085,6777632.34815255
58778.0271990741,6448193.41718598,-52.9540756334518,-2087858.01327403,6777783.51910397
58778.0277777778,6556046.49688568,-50.8531310619188,-1719974.04232003,6777909.44009786
58778.0283564815,6642903.0620616,-48.4358672969376,-1346566.39190842,6778008.71511026
58778.0289351852,6708482.11879546,-45.7069880891679,-968833.810733938,6778080.20704305
58778.0295138889,6752571.40778134,-42.6726866304234,-587989.35185293,6778123.05117718
58778.0300925926,6775028.15308282,-39.3406397466894,-205256.373063476,6778136.66543362
58778.0306712963,6775779.56703774,-35.719995424765,178135.505758947,6778120.75731718
58778.03125,6754823.10830474,-31.8213536722979,560954.471571448,6778075.32745663
58778.0318287037,6712226.49151659,-27.6567407469249,941970.596269485,6778000.6696974
58778.0324074074,6648127.44849914,-23.2395768256626,1319959.90683838,6777897.36774529
58778.0329861111,6562733.24251099,-18.5846372199208,1693708.43048165,6777766.28840127
58778.0335648148,6456319.93843431,-13.7080072743672,2062016.19790519,6777608.57146794
58778.0341435185,6329231.43326374,-8.6270311184056,2423701.18838824,6777425.61644779
58778.0347222222,6181878.25258184,-3.36025446752448,2777603.20086546,6777219.06619622
58778.0353009259,6014736.12000508,2.07263830035096,3122587.63586477,6776990.78772825
58778.0358796296,5828344.30766969,7.65089254685966,3457549.17416243,6776742.85040796
58778.0364583333,5623303.77687419,13.3527569842571,3781415.33887304,6776477.50178883
58778.037037037,5400275.11888778,19.1555622074186,4093149.92874095,6776197.1414059
58778.0376157407,5159976.30660613,25.0358038440241,4391756.31158075,6775904.29283595
58778.0381944444,4903180.26842206,30.9692300037771,4676280.56782343,6775601.57437002
58778.0387731481,4630712.29590725,36.9309327011218,4945814.47555207,6775291.6686598
58778.0393518519,4343447.29737534,42.8954429113661,5199498.32928881,6774977.2917106
58778.0399305556,4042306.90931772,48.8368289176817,5436523.58618215,6774661.16160931
58778.0405092593,3728256.47782681,54.7287975970645,5656135.33414539,6774345.9673699
58778.041087963,3402301.92190249,60.54479829065,5857634.57761487,6774034.33828885
58778.0416666667,3065486.49026039,66.2581289001315,6040380.33751022,6773728.81418641
58778.0422453704,2718887.42302541,71.8420438469433,6203791.56275115,6773431.81690857
58778.0428240741,2363612.52911309,77.2698635306927,6347348.85149866,6773145.62344353
58778.0434027778,2000796.68982185,82.5150849169278,6470595.98078135,6772872.34098758
58778.0439814815,1631598.29856827,87.5514928826624,6573141.24371783,6772613.88427101
58778.0445601852,1257195.64622621,92.3532719434443,6654658.59388895,6772371.95542591
58778.0451388889,878783.261116321,96.8951179800215,6714888.59664663,6772148.02664427
58778.0457175926,497568.212231415,101.152349577365,6753639.18730643,6771943.32583904
58778.0462962963,114766.383934687,105.101018581852,6770786.23621976,6771758.82548327
58778.046875,-268401.269903394,108.71801947469,6766273.92069732,6771595.23475924
58778.0474537037,-650712.484576434,111.981197151706,6740114.90368107,6771452.99510726
58778.0480324074,-1030947.44835185,114.869452690892,6692390.31894698,6771332.27921902
58778.0486111111,-1407892.56377477,117.362846680718,6623249.56248944,6771232.99347488
58778.0491898148,-1780344.19866351,119.442699673491,6532909.88962357,6771154.78378119
58778.0497685185,-2147112.41886187,121.09168932096,6421655.81723969,6771097.04471753
58778.0503472222,-2507024.69444274,122.293943742438,6289838.33061088,6771058.93186017
58778.0509259259,-2858929.57070041,123.035130671281,6137873.89419014,6771039.37710775
58778.0515046296,-3201700.29488138,123.302541923223,5966243.26592461,6771037.10679817
58778.0520833333,-3534238.38897618,123.085172729729,5775490.11487601,6771050.66236351
58778.052662037,-3855477.15849195,122.373795483497,5566219.44223602,6771078.42324653
58778.0532407407,-4164385.12650125,121.161027449789,5339095.80630315,6771118.63176157
58778.0538194444,-4459969.38180012,119.441392008586,5094841.35255457,6771169.41957303
58778.0543981481,-4741278.82942924,117.21137300781,4834233.65070285,6771228.83542716
58778.0549768519,-5007407.33157418,114.46946182718,4558103.34132915,6771294.87377725
58778.0555555556,-5257496.7261737,111.21619677881,4267331.59591539,6771365.50391382
58778.0561342593,-5490739.71080977,107.454194496447,3962847.39471191,6771438.69921192
